CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Account_Opening_Duration,Product_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total _Amount _Of_Transactions,Number_Of_Transactions,Avg_Utilization_Ratio
714086133,Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,36,4,2," $2,577.00 "," $1,450.00 "," $1,127.00 ",4576,83,0.563
718872858,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,36,5,1," $3,761.00 "," $2,121.00 "," $1,640.00 ",4476,79,0.564
715347783,Existing Customer,40,M,4,High School,Married,Less than $40K,Blue,35,3,3," $4,402.00 "," $1,524.00 "," $2,878.00 ",3063,57,0.346
712569408,Existing Customer,56,F,4,Doctorate,Single,$40K - $60K,Blue,44,4,2," $3,455.00 "," $1,385.00 "," $2,070.00 ",4925,82,0.401
788805108,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,30,5,3," $18,123.00 "," $1,775.00 "," $16,348.00 ",4259,80,0.098
710150208,Existing Customer,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,26,4,1," $2,295.00 "," $1,250.00 "," $1,045.00 ",3834,69,0.545
711825558,Existing Customer,38,M,3,Graduate,Married,$80K - $120K,Blue,19,5,2," $1,518.00 "," $1,115.00 ", $403.00 ,3595,65,0.735
719680908,Existing Customer,47,F,0,College,Married,Less than $40K,Blue,27,3,1," $1,776.00 ", $691.00 ," $1,085.00 ",4878,84,0.389
801053208,Existing Customer,39,F,3,High School,Married,Less than $40K,Blue,33,3,3," $1,968.00 "," $1,270.00 ", $698.00 ,4199,84,0.645
758642733,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,41,5,1," $1,860.00 "," $1,054.00 ", $806.00 ,5163,73,0.567
771201408,Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2," $2,684.00 "," $2,126.00 ", $558.00 ,5299,75,0.792
789523683,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,43,3,1," $2,180.00 "," $1,865.00 ", $315.00 ,4348,77,0.856
718010133,Existing Customer,46,F,2,Post-Graduate,Single,Less than $40K,Blue,35,4,2," $2,888.00 "," $1,641.00 "," $1,247.00 ",3703,61,0.568
771518658,Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue,46,5,3," $1,871.00 "," $1,339.00 ", $532.00 ,4553,90,0.716
719334408,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,36,6,3," $4,959.00 "," $1,483.00 "," $3,476.00 ",4286,71,0.299
717500133,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Blue,36,3,2," $10,374.00 ", $599.00 ," $9,775.00 ",4240,63,0.058
720988083,Existing Customer,45,F,1,Uneducated,Married,Less than $40K,Blue,35,3,3," $1,438.30 "," $1,080.00 ", $358.30 ,4425,79,0.751
717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3," $1,644.00 ", $500.00 ," $1,144.00 ",2450,45,0.304
710815608,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,25,3,2," $2,049.00 "," $1,530.00 ", $519.00 ,4521,70,0.747
711694083,Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue,48,4,2," $3,030.00 "," $1,251.00 "," $1,779.00 ",4724,71,0.413
712258308,Existing Customer,58,F,4,High School,Single,Less than $40K,Blue,39,3,1," $2,755.00 "," $1,483.00 "," $1,272.00 ",4394,75,0.538
713884458,Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,37,6,2," $8,783.00 "," $2,142.00 "," $6,641.00 ",4425,83,0.244
716160708,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,36,4,3," $1,861.00 "," $1,677.00 ", $184.00 ,5225,94,0.901
772728933,Attrited Customer,50,M,2,High School,Married,$120K +,Blue,40,6,4," $13,709.00 ", $813.00 ," $12,896.00 ",2511,40,0.059
712117983,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,39,6,3," $17,285.00 "," $1,853.00 "," $15,432.00 ",4787,60,0.107
788694558,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,40,5,2," $1,438.30 ", $661.00 , $777.30 ,4463,87,0.46
711216933,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,36,4,3," $2,190.00 "," $1,299.00 ", $891.00 ,5026,77,0.593
717069033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,30,4,1," $4,829.00 "," $1,153.00 "," $3,676.00 ",4778,65,0.239
714992733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,5,1," $3,210.00 "," $2,081.00 "," $1,129.00 ",3962,62,0.648
809445858,Existing Customer,38,F,0,Graduate,Single,Less than $40K,Blue,32,6,3," $1,755.00 ", $750.00 ," $1,005.00 ",5000,79,0.427
708859158,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,37,4,1," $1,438.30 ", $703.00 , $735.30 ,4341,80,0.489
713017758,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,32,6,2," $1,636.00 "," $1,135.00 ", $501.00 ,5056,85,0.694
711676008,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,44,5,2," $2,019.00 ", $991.00 ," $1,028.00 ",3603,59,0.491
711772983,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,35,5,2," $1,849.00 "," $1,293.00 ", $556.00 ,4678,71,0.699
802937058,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,47,3,3," $2,540.00 "," $1,859.00 ", $681.00 ,4480,80,0.732
719685408,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,29,3,2," $6,332.00 ", $318.00 ," $6,014.00 ",2505,43,0.05
708829758,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,36,4,3," $6,062.00 ", $761.00 ," $5,301.00 ",3877,66,0.126
710792733,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,29,4,2," $2,897.00 ", $638.00 ," $2,259.00 ",4491,75,0.22
716838633,Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue,36,4,5," $13,407.00 "," $1,341.00 "," $12,066.00 ",4869,84,0.1
752944533,Existing Customer,45,F,5,High School,Married,Less than $40K,Blue,34,4,1," $2,030.00 "," $1,269.00 ", $761.00 ,5067,88,0.625
804045933,Existing Customer,36,M,0,Graduate,Married,$80K - $120K,Blue,30,5,3," $5,302.00 "," $2,414.00 "," $2,888.00 ",4284,74,0.455
713432508,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3," $4,328.00 "," $1,749.00 "," $2,579.00 ",4593,72,0.404
799475658,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,45,3,3," $2,238.00 "," $1,300.00 ", $938.00 ,4508,79,0.581
719849958,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,36,4,3," $2,658.00 "," $1,884.00 ", $774.00 ,4779,83,0.709
715803933,Existing Customer,47,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,2," $9,090.00 "," $1,371.00 "," $7,719.00 ",4422,65,0.151
713964858,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,41,4,2," $2,792.00 ", $887.00 ," $1,905.00 ",4074,81,0.318
717545808,Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,32,3,1," $2,900.00 "," $1,987.00 ", $913.00 ,4549,70,0.685
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,33,3,3," $2,267.00 "," $1,283.00 ", $984.00 ,4249,81,0.566
710883483,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,34,3,3," $4,189.00 "," $2,066.00 "," $2,123.00 ",4661,85,0.493
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2," $2,759.00 "," $2,481.00 ", $278.00 ,5037,84,0.899
708536283,Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue,27,3,2," $2,904.00 "," $2,517.00 ", $387.00 ,2653,46,0.867
772569033,Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue,34,5,2," $5,293.00 "," $1,236.00 "," $4,057.00 ",4572,90,0.234
788440083,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Silver,48,5,3," $34,516.00 "," $1,384.00 "," $33,132.00 ",3807,82,0.04
715701033,Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3," $2,111.00 "," $1,761.00 ", $350.00 ,2112,46,0.834
794490858,Existing Customer,48,F,1,High School,Married,$40K - $60K,Silver,28,3,1," $15,713.00 "," $1,387.00 "," $14,326.00 ",4775,61,0.088
778671483,Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue,13,5,3," $1,630.00 "," $1,008.00 ", $622.00 ,4143,67,0.618
789319458,Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue,38,6,2," $22,639.00 "," $1,481.00 "," $21,158.00 ",4219,65,0.065
710382108,Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue,19,5,1," $2,452.00 "," $2,423.00 ", $29.00 ,4204,63,0.988
717136533,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2," $2,586.00 ", $835.00 ," $1,751.00 ",4883,73,0.323
720054183,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue,25,4,2," $2,768.00 "," $2,228.00 ", $540.00 ,5112,86,0.805
801508383,Existing Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,42,6,3," $25,658.00 "," $1,721.00 "," $23,937.00 ",4498,85,0.067
711949683,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue,36,6,2," $4,410.00 "," $2,517.00 "," $1,893.00 ",1883,44,0.571
719524383,Existing Customer,35,F,3,Graduate,Single,$40K - $60K,Blue,22,3,1," $2,441.00 "," $1,670.00 ", $771.00 ,4105,73,0.684
710359458,Existing Customer,50,F,1,Graduate,Married,$40K - $60K,Blue,36,5,1," $2,560.00 "," $1,807.00 ", $753.00 ,4456,70,0.706
716311683,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,36,4,1," $32,733.00 "," $1,448.00 "," $31,285.00 ",3452,54,0.044
753795633,Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue,41,5,3," $2,964.00 "," $2,517.00 ", $447.00 ,2327,38,0.849
820657083,Existing Customer,53,M,4,College,Single,$80K - $120K,Silver,48,5,1," $34,516.00 ", $800.00 ," $33,716.00 ",3819,72,0.023
756571983,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,36,6,2," $2,020.00 "," $1,103.00 ", $917.00 ,4951,85,0.546
712591983,Existing Customer,52,F,5,Graduate,Single,$40K - $60K,Blue,41,4,2," $3,035.00 "," $1,960.00 "," $1,075.00 ",4104,79,0.646
712181658,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,36,4,3," $2,407.00 "," $1,552.00 ", $855.00 ,4983,86,0.645
772310958,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,31,4,6," $4,311.00 ", $822.00 ," $3,489.00 ",4965,94,0.191
715343883,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,32,5,3," $1,931.00 "," $1,297.00 ", $634.00 ,4693,66,0.672
720470133,Existing Customer,59,M,0,Graduate,Single,Less than $40K,Blue,36,5,3," $3,604.00 "," $1,483.00 "," $2,121.00 ",4576,87,0.411
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,36,3,2," $3,413.00 "," $2,372.00 "," $1,041.00 ",5029,86,0.695
710515308,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,36,4,3," $3,595.00 "," $1,904.00 "," $1,691.00 ",5025,84,0.53
797241108,Existing Customer,47,M,1,Graduate,Married,$120K +,Blue,41,5,3," $9,036.00 "," $1,080.00 "," $7,956.00 ",4500,83,0.12
708884658,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,31,5,1," $2,315.00 "," $1,565.00 ", $750.00 ,4828,90,0.676
794475483,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,27,4,3," $34,516.00 "," $1,043.00 "," $33,473.00 ",4654,59,0.03
714315858,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,37,6,1," $4,008.00 "," $1,650.00 "," $2,358.00 ",5429,71,0.412
717217983,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,30,6,2," $3,143.00 "," $2,517.00 ", $626.00 ,5409,79,0.801
716753058,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,28,6,2," $2,699.00 ", $564.00 ," $2,135.00 ",4813,78,0.209
708478233,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2," $5,573.00 "," $1,238.00 "," $4,335.00 ",4348,90,0.222
720815208,Attrited Customer,52,M,0,High School,Single,$120K +,Blue,39,5,3," $34,516.00 ", $216.00 ," $34,300.00 ",2395,47,0.006
715061733,Existing Customer,42,M,3,College,Single,$60K - $80K,Blue,36,4,1," $11,698.00 "," $1,060.00 "," $10,638.00 ",3539,81,0.091
720520308,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue,28,4,2," $8,318.00 "," $2,517.00 "," $5,801.00 ",2427,52,0.303
715030308,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,27,5,1," $1,503.00 ", $929.00 , $574.00 ,4680,67,0.618
711808383,Existing Customer,50,M,3,Graduate,Divorced,$60K - $80K,Blue,39,5,1," $6,362.00 "," $1,709.00 "," $4,653.00 ",4476,85,0.269
714250908,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,47,3,4," $2,927.00 "," $2,517.00 ", $410.00 ,2231,60,0.86
739317558,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,35,4,3," $9,030.00 "," $2,369.00 "," $6,661.00 ",4899,84,0.262
719384433,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2," $1,877.00 "," $1,203.00 ", $674.00 ,2581,57,0.641
721316358,Existing Customer,41,M,3,High School,Married,$60K - $80K,Blue,28,5,1," $9,577.00 ", $632.00 ," $8,945.00 ",4086,62,0.066
716118633,Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,36,6,1," $5,427.00 "," $2,177.00 "," $3,250.00 ",4328,73,0.401
789880533,Attrited Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,5,3," $5,913.00 "," $1,651.00 "," $4,262.00 ",2404,39,0.279
715510683,Existing Customer,40,F,1,High School,Single,Less than $40K,Blue,29,3,2," $2,506.00 "," $1,362.00 "," $1,144.00 ",4665,82,0.543
718689258,Existing Customer,39,F,2,Doctorate,Married,$40K - $60K,Blue,29,5,2," $1,693.00 "," $1,101.00 ", $592.00 ,4203,87,0.65
789541458,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,28,6,0," $1,438.30 ", $977.00 , $461.30 ,4840,85,0.679
713082708,Existing Customer,41,F,2,High School,Married,Less than $40K,Blue,36,6,2," $4,953.00 ", $991.00 ," $3,962.00 ",4183,67,0.2
794665608,Existing Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,33,4,2," $5,724.00 ", $582.00 ," $5,142.00 ",4510,59,0.102
708726708,Attrited Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,36,6,2," $1,451.00 ", $599.00 , $852.00 ,2192,35,0.413
712767858,Attrited Customer,42,F,0,College,Single,$40K - $60K,Blue,30,5,2," $1,438.30 "," $1,223.00 ", $215.30 ,2181,43,0.85
711461658,Existing Customer,47,M,1,High School,Married,$40K - $60K,Blue,29,5,3," $3,291.00 "," $1,197.00 "," $2,094.00 ",3228,82,0.364
710074458,Existing Customer,41,F,5,High School,Divorced,Less than $40K,Blue,34,3,1," $2,137.00 ", $996.00 ," $1,141.00 ",4290,90,0.466
710319108,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,47,4,2," $1,804.00 "," $1,298.00 ", $506.00 ,4542,73,0.72
717819633,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,42,6,1," $3,949.00 "," $1,463.00 "," $2,486.00 ",4124,57,0.37
721321383,Existing Customer,50,F,3,Doctorate,Married,Less than $40K,Blue,41,3,3," $2,372.00 "," $1,148.00 "," $1,224.00 ",4418,80,0.484
716973333,Existing Customer,40,M,3,Uneducated,Married,$120K +,Blue,28,3,3," $4,642.00 "," $1,676.00 "," $2,966.00 ",5080,76,0.361
709946658,Existing Customer,49,F,4,College,Single,$40K - $60K,Blue,30,5,3," $2,765.00 "," $1,211.00 "," $1,554.00 ",4629,58,0.438
712389108,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,6,3," $2,570.00 "," $2,107.00 ", $463.00 ,4058,83,0.82
712305333,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,53,4,2," $4,386.00 "," $2,505.00 "," $1,881.00 ",4064,65,0.571
812785158,Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,37,4,3," $2,411.00 "," $1,797.00 ", $614.00 ,4331,63,0.745
711296508,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,42,5,2," $2,608.00 "," $2,455.00 ", $153.00 ,4776,85,0.941
795713058,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,39,3,1," $4,409.00 "," $1,753.00 "," $2,656.00 ",4292,76,0.398
789047208,Existing Customer,57,F,2,High School,Single,Less than $40K,Blue,45,4,1," $2,454.00 "," $1,610.00 ", $844.00 ,4983,79,0.656
708765933,Existing Customer,46,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,3,2," $5,464.00 ", $887.00 ," $4,577.00 ",4866,81,0.162
779324358,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,31,6,1," $2,381.00 "," $1,603.00 ", $778.00 ,4013,79,0.673
713730108,Existing Customer,48,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,2," $11,596.00 "," $1,258.00 "," $10,338.00 ",4686,67,0.108
711783483,Existing Customer,55,F,3,Post-Graduate,Single,$40K - $60K,Blue,46,4,3," $5,162.00 ", $984.00 ," $4,178.00 ",3562,72,0.191
721238508,Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,26,3,3," $1,939.00 "," $1,484.00 ", $455.00 ,4790,77,0.765
709365483,Existing Customer,45,F,2,Doctorate,Divorced,$40K - $60K,Blue,36,5,3," $2,788.00 "," $1,826.00 ", $962.00 ,4437,67,0.655
718477983,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,42,4,2," $1,438.30 "," $1,108.00 ", $330.30 ,4776,90,0.77
814091058,Attrited Customer,38,F,1,College,Single,Less than $40K,Blue,33,6,2," $3,119.00 "," $2,517.00 ", $602.00 ,2492,50,0.807
715984908,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3," $2,866.00 "," $1,882.00 ", $984.00 ,4850,84,0.657
788769783,Existing Customer,42,F,4,College,Divorced,Less than $40K,Blue,23,6,1," $1,878.00 "," $1,024.00 ", $854.00 ,4707,74,0.545
715496808,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,36,6,3," $2,712.00 "," $2,487.00 ", $225.00 ,4159,69,0.917
818763033,Existing Customer,34,F,3,Graduate,Married,$40K - $60K,Blue,29,6,1," $6,169.00 "," $2,517.00 "," $3,652.00 ",4794,71,0.408
711953358,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,35,4,2," $6,205.00 "," $2,264.00 "," $3,941.00 ",4605,88,0.365
712691883,Attrited Customer,41,F,2,High School,Married,Less than $40K,Blue,36,3,2," $2,811.00 "," $2,404.00 ", $407.00 ,2245,41,0.855
709759908,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,36,4,2," $1,939.00 ", $685.00 ," $1,254.00 ",4327,84,0.353
788667408,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,21,6,1," $2,965.00 "," $1,819.00 "," $1,146.00 ",4475,66,0.613
710525508,Attrited Customer,48,F,2,High School,Married,Less than $40K,Blue,36,6,3," $1,438.30 ", $455.00 , $983.30 ,2090,50,0.316
708886533,Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,41,4,1," $13,032.00 "," $1,701.00 "," $11,331.00 ",4348,77,0.131
714672933,Existing Customer,52,F,3,Graduate,Married,$40K - $60K,Blue,36,6,4," $3,143.00 "," $2,268.00 ", $875.00 ,4417,84,0.722
714855108,Existing Customer,60,F,0,High School,Married,Less than $40K,Blue,50,6,0," $3,466.00 ", $973.00 ," $2,493.00 ",4073,69,0.281
718730283,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,18,5,3," $1,686.00 "," $1,206.00 ", $480.00 ,4891,68,0.715
789267633,Existing Customer,54,F,2,College,Married,Less than $40K,Blue,43,3,4," $2,573.00 "," $1,760.00 ", $813.00 ,4404,93,0.684
714523383,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,33,3,2," $2,900.00 "," $2,122.00 ", $778.00 ,4656,59,0.732
713996283,Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,36,4,5," $2,352.00 "," $2,176.00 ", $176.00 ,5209,93,0.925
714557583,Existing Customer,58,F,2,College,Single,Less than $40K,Blue,36,6,4," $2,212.00 "," $1,902.00 ", $310.00 ,4976,79,0.86
714014733,Attrited Customer,33,M,2,College,Single,$80K - $120K,Blue,36,4,3," $9,642.00 "," $1,431.00 "," $8,211.00 ",2172,33,0.148
778801608,Existing Customer,50,M,2,College,Married,$80K - $120K,Blue,39,6,4," $3,606.00 "," $1,862.00 "," $1,744.00 ",3568,92,0.516
718153233,Existing Customer,46,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,2," $23,512.00 "," $1,562.00 "," $21,950.00 ",3764,60,0.066
714960408,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,34,4,3," $1,605.00 ", $890.00 , $715.00 ,2722,45,0.555
772382283,Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,3," $2,302.00 "," $1,593.00 ", $709.00 ,2689,49,0.692
817236708,Existing Customer,42,M,3,Uneducated,Married,$60K - $80K,Blue,25,6,2," $13,546.00 "," $1,720.00 "," $11,826.00 ",3943,73,0.127
792795933,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,30,5,6," $2,669.00 "," $2,397.00 ", $272.00 ,3847,65,0.898
806140383,Attrited Customer,59,M,2,High School,Single,$80K - $120K,Blue,54,3,2," $2,791.00 "," $2,396.00 ", $395.00 ,2658,43,0.858
719556558,Existing Customer,46,M,2,Doctorate,Married,$120K +,Blue,34,6,3," $3,499.00 "," $1,759.00 "," $1,740.00 ",3972,67,0.503
712667058,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,29,4,1," $1,568.00 ", $995.00 , $573.00 ,4531,76,0.635
715393908,Existing Customer,57,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,0," $2,712.00 "," $1,445.00 "," $1,267.00 ",4520,79,0.533
751518633,Attrited Customer,48,M,5,Post-Graduate,Single,$120K +,Silver,41,5,3," $34,516.00 "," $2,517.00 "," $31,999.00 ",2260,50,0.073
769100508,Existing Customer,55,F,5,High School,Single,Less than $40K,Blue,49,6,2," $2,177.00 "," $1,472.00 ", $705.00 ,5228,77,0.676
710773533,Existing Customer,43,F,3,Post-Graduate,Married,Less than $40K,Blue,35,5,3," $2,435.00 "," $1,595.00 ", $840.00 ,5268,88,0.655
712395408,Attrited Customer,51,F,3,Graduate,Divorced,Less than $40K,Blue,41,5,3," $1,495.00 ", $691.00 , $804.00 ,2552,42,0.462
708867408,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Blue,40,3,4," $23,128.00 "," $1,958.00 "," $21,170.00 ",2050,35,0.085
772457583,Existing Customer,47,F,2,Doctorate,Single,Less than $40K,Blue,37,3,0," $4,254.00 "," $1,204.00 "," $3,050.00 ",5385,93,0.283
788737083,Existing Customer,34,F,2,High School,Married,Less than $40K,Blue,13,6,2," $1,798.00 ", $833.00 , $965.00 ,4551,84,0.463
714012258,Existing Customer,44,F,2,College,Single,Less than $40K,Blue,34,3,2," $2,429.00 "," $1,687.00 ", $742.00 ,4122,74,0.695
757662258,Existing Customer,46,F,4,Graduate,Divorced,$40K - $60K,Blue,39,3,1," $2,477.00 "," $1,480.00 ", $997.00 ,5138,77,0.597
720067083,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,36,5,1," $1,536.00 ", $801.00 , $735.00 ,3904,74,0.521
712138008,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3," $2,396.00 "," $1,663.00 ", $733.00 ,4569,70,0.694
709279608,Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,35,5,2," $9,852.00 "," $2,277.00 "," $7,575.00 ",3813,71,0.231
